,Chi Theory,Chi Actual
0,0.001,0.065+/-0.005
1,0.31495926535897933,0.3024+/-0.0031
2,0.6289185307179587,0.6257+/-0.0019
3,0.942877796076938,0.949+/-0.007
4,1.2568370614359172,1.265+/-0.007
5,1.5707963267948966,1.570+/-0.005
