,Chi Theory,Chi Actual
0,0.001,0.1312+/-0.0022
1,0.31495926535897933,0.310+/-0.005
2,0.6289185307179587,0.632+/-0.004
3,0.942877796076938,0.9519+/-0.0035
4,1.2568370614359172,1.260+/-0.007
5,1.5707963267948966,1.567+/-0.004
