,W3_name_T,W3_min_T,W5_t1_name_T,W5_t1_min_T,W5_t2_name_T,W5_t2_min_T,W5_t3_name_T,W5_t3_min_T
0,4,-0.0002499999583333301,3,-0.0004999999166657165,5,-0.0002499999583333301,8,-0.0002499999583333301
0,4,-0.07744443515534846,1,-0.15488887031069684,5,-0.07744443515534846,8,-0.07744443515534846
0,1,-0.14706763916465782,1,-0.29413527832931563,5,-0.14706763916465782,9,-0.14706763916465787
0,1,-0.202313010937059,3,-0.40462602187411806,5,-0.202313010937059,8,-0.202313010937059
0,1,-0.2377795751681216,1,-0.4755591503362431,5,-0.23777957516812154,8,-0.23777957516812154
0,1,-0.25,1,-0.5,5,-0.25,8,-0.25
