,W3_name_T,W3_min_T,W5_t1_name_T,W5_t1_min_T,W5_t2_name_T,W5_t2_min_T,W5_t3_name_T,W5_t3_min_T
0,1,9.374998630184983e-08,3,5.551115123125783e-17,6,4.4420660888124986e-14,9,-0.0002499999583297774
0,1,0.009164434525127108,1,2.220446049250313e-16,4,5.551115123125783e-16,9,-0.07744443515534824
0,1,0.03487600753774461,2,1.3350431871117507e-14,4,5.329070518200751e-15,9,-0.14706763916465787
0,4,0.07166861127612419,3,3.608224830031759e-16,5,4.718447854656915e-16,7,-0.202313010937059
0,1,0.10824085488177226,1,4.163336342344337e-17,4,2.7755575615628914e-17,9,-0.23777957516812154
0,2,0.12499999999999993,2,4.85722573273506e-17,6,2.7755575615628914e-17,9,-0.25
