,W3_name_T,W3_min_T,W5_t1_name_T,W5_t1_min_T,W5_t2_name_T,W5_t2_min_T,W5_t3_name_T,W5_t3_min_T
0,2,9.374998630561893e-08,3,1.4029473938613165e-15,6,-0.0002499999583333353,9,3.492730558890699e-14
0,2,0.0091644345251271,1,1.734723475976807e-16,6,-0.0774444351553484,9,5.655198531684391e-16
0,6,0.034876007537744586,2,3.469446951953614e-15,6,-0.14706763916465773,7,2.130240428499519e-14
0,2,0.07166861127612421,1,2.248201624865942e-15,6,-0.20231301093705886,8,2.7755575615628914e-15
0,2,0.1082408548817723,3,2.7755575615628914e-16,6,-0.23777957516812145,9,5.551115123125783e-16
0,3,0.12499999999999994,2,-2.7755575615628914e-17,6,-0.24999999999999997,9,0.0
