,W3_name_T,W3_min_T,W5_t1_name_T,W5_t1_min_T,W5_t2_name_T,W5_t2_min_T,W5_t3_name_T,W5_t3_min_T
0,4,-0.09621752698962902,3,-0.09621752698962902,6,-0.11110243021644473,8,-0.09621752698962896
0,4,-0.09621752698962902,1,-0.09621752698962899,6,-0.11110243021644473,8,-0.09621752698962896
0,4,-0.09621752698962902,1,-0.09621752698962899,6,-0.11110243021644473,8,-0.09621752698962896
0,4,-0.09621752698962902,1,-0.09621752698962899,6,-0.11110243021644409,8,-0.09621752698962896
0,4,-0.09621752698962902,1,-0.09621752698962899,6,-0.11110243021644473,8,-0.09621752698962896
0,4,-0.09621752698962902,1,-0.09621752698962899,6,-0.11110243021644453,8,-0.09621752698962896
