,Chi Theory,Chi Actual
0,0.001,0.157+/-0.011
1,0.31495926535897933,0.334+/-0.010
2,0.6289185307179587,0.641+/-0.008
3,0.942877796076938,0.953+/-0.005
4,1.2568370614359172,1.252+/-0.009
5,1.5707963267948966,1.577+/-0.007
