,trial,eta,chi,fidelity,purity,AT_fidelity,W_min_T,Wp_t1_T,Wp_t2_T,Wp_t3_T,W_min_AT,W_min_expt,W_min_unc,Wp_t1_AT,Wp_t2_AT,Wp_t3_AT,Wp_t1_expt,Wp_t1_unc,Wp_t2_expt,Wp_t2_unc,Wp_t3_expt,Wp_t3_unc,UV_HWP,QP,B_HWP
0,1,45.0,0.057295779513082325,0.49077889671744196,0.9863428804974689,0.9853711755855373,9.374998631415137e-08,1.1760079708225598e-17,-2.503114708034466e-18,-0.0002499999583333388,8.906248701172458e-08,0.2017112219847977,0.002096034780721515,1.0106711099854606e-16,6.509728565787075e-09,-9.636308887693333e-07,-0.0023637031299980106,0.0015358580002131253,-0.002267832766757778,0.0005970862208553728,-0.07721808512107678,0.001726819267232066,[-136.73617966],-28.13743446751645,67.5
0,1,45.0,18.045836623610466,0.4909435142234865,0.9885664116155258,0.9833486630299351,0.009164434525127111,-1.1709383462843448e-17,1.734723475976807e-17,-0.07744443515534843,0.008706212798870775,0.17173979737401404,0.001705291026855424,3.0010716134398763e-16,0.0005697816303051094,-0.06227573122270871,-0.00442837563033121,0.0007706472054042896,-0.003002368966390996,0.0013182496683060594,-0.13982462474851734,0.0014349177327886114,[-133.23390503],-28.13743446751645,67.5
0,1,45.0,36.03437746770785,0.4924768893207652,0.9911038142169439,0.991265726013134,0.0348760075377446,-6.938893903907228e-18,5.551115123125783e-17,-0.14706763916465782,0.03313220716085738,0.13195570495057612,0.0019322389598967807,1.457167719820518e-16,0.0020615545608144367,-0.12782840275306218,-0.012248133740512611,0.0015353913988553104,-0.00820473963465979,0.0014807417308471459,-0.2135637609451578,0.0016935639344895423,[-128.74104371],-28.13743446751645,67.5
0,1,45.0,54.022918311805235,0.4921675130002489,0.9853793818438173,0.9900613836051028,0.07166861127612416,1.3877787807814457e-17,3.8163916471489756e-17,-0.20231301093705892,0.06808518071231796,0.11138266632338215,0.002146949415341392,1.942890293094024e-16,0.003917392448538386,-0.18007237974096169,-0.013728801050517297,0.0020345447840133175,-0.003938298852692502,0.0017407942257058342,-0.2610728478027943,0.0014340584364512365,[-124.35030521],-28.13743446751645,67.5
0,1,45.0,72.01145915590261,0.4880647211881767,0.9642086129617455,0.9799799401466895,0.10824085488177229,0.0,-1.3877787807814457e-17,-0.23777957516812148,0.10282881213768368,0.10289506263768712,0.00215818431478144,2.220446049250313e-16,0.00542952214589594,-0.21364698830498147,-0.011330121966695444,0.0021562669584583903,0.002117341479017139,0.0017402310373978358,-0.2810396143853577,0.0015638271345499095,[-119.86738939],-28.13743446751645,67.5
0,1,45.0,90.0,0.00901622223496079,0.9471605809468201,0.05900408032869292,0.1249999999999999,-4.163336342344337e-17,6.938893903907228e-18,-0.2499999999999996,0.11874999999999994,0.13147296529966337,0.0009395160312849942,-2.7755575615628914e-17,0.006009733800711688,-0.22521923078997985,0.0009290906724449266,0.0014458441379232286,0.005246065266295031,0.001604268203165918,-0.2235514828409233,0.0013202727749046452,[-67.12737478],-28.13743446751645,67.5
