,Chi Theory,Chi Actual
0,0.001,0.054+/-0.005
1,0.31495926535897933,0.319+/-0.006
2,0.6289185307179587,0.624+/-0.004
3,0.942877796076938,0.948+/-0.005
4,1.2568370614359172,1.259+/-0.005
5,1.5707963267948966,1.572+/-0.004
