,Chi Theory,Chi Actual
0,0.31495926535897933,0.337+/-0.008
1,0.6289185307179587,0.622+/-0.004
2,0.942877796076938,0.939+/-0.008
3,1.2568370614359172,1.252+/-0.010
4,1.5707963267948966,1.568+/-0.006
